# Stacks v1.46;  Phylip sequential; October 04, 2020
# Seq Pos	Locus ID	Column	Population
15914	531463	15	TGCP:N,MRLP:G,STT:G,FSSP:G,HNL:G,MPO:N,OICP:G,IRO:G,HGRF:N,PTP:G,RRL:G,RRO:G,CPS:G,PPNP:R,FPPI:R,CRWA:G,PCRA:G,DHFA:N,
15915	531470	37	TGCP:N,MRLP:T,STT:T,FSSP:T,HNL:T,MPO:T,OICP:T,IRO:T,HGRF:T,PTP:T,RRL:N,RRO:Y,CPS:T,PPNP:N,FPPI:T,CRWA:T,PCRA:N,DHFA:T,
15916	531518	18	TGCP:N,MRLP:C,STT:C,FSSP:C,HNL:Y,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:C,CRWA:C,PCRA:C,DHFA:C,
15917	531534	23	TGCP:N,MRLP:G,STT:G,FSSP:G,HNL:G,MPO:G,OICP:G,IRO:G,HGRF:N,PTP:G,RRL:G,RRO:G,CPS:N,PPNP:K,FPPI:G,CRWA:G,PCRA:G,DHFA:G,
15918	531546	17	TGCP:N,MRLP:C,STT:C,FSSP:C,HNL:C,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:N,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:M,CRWA:C,PCRA:C,DHFA:C,
15919	531566	70	TGCP:N,MRLP:G,STT:G,FSSP:G,HNL:N,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:G,RRL:G,RRO:G,CPS:R,PPNP:R,FPPI:G,CRWA:G,PCRA:G,DHFA:N,
15920	531586	24	TGCP:N,MRLP:K,STT:T,FSSP:N,HNL:G,MPO:T,OICP:K,IRO:K,HGRF:G,PTP:N,RRL:N,RRO:G,CPS:K,PPNP:G,FPPI:G,CRWA:T,PCRA:K,DHFA:G,
15921	531588	31	TGCP:N,MRLP:C,STT:C,FSSP:C,HNL:C,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:C,RRO:C,CPS:Y,PPNP:N,FPPI:N,CRWA:C,PCRA:C,DHFA:N,
15922	531604	50	TGCP:N,MRLP:G,STT:G,FSSP:G,HNL:R,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:G,RRL:G,RRO:G,CPS:G,PPNP:G,FPPI:G,CRWA:G,PCRA:G,DHFA:R,
15923	531606	6	TGCP:N,MRLP:K,STT:T,FSSP:G,HNL:G,MPO:T,OICP:K,IRO:K,HGRF:G,PTP:G,RRL:K,RRO:G,CPS:G,PPNP:G,FPPI:G,CRWA:K,PCRA:K,DHFA:G,
15924	531608	20	TGCP:N,MRLP:T,STT:T,FSSP:T,HNL:Y,MPO:T,OICP:T,IRO:T,HGRF:T,PTP:N,RRL:T,RRO:T,CPS:T,PPNP:Y,FPPI:T,CRWA:T,PCRA:T,DHFA:Y,
15925	531631	62	TGCP:N,MRLP:G,STT:G,FSSP:G,HNL:N,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:G,RRL:G,RRO:G,CPS:G,PPNP:G,FPPI:G,CRWA:G,PCRA:G,DHFA:R,
15926	531633	29	TGCP:N,MRLP:C,STT:C,FSSP:C,HNL:C,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:N,RRL:C,RRO:C,CPS:N,PPNP:Y,FPPI:N,CRWA:C,PCRA:C,DHFA:C,
15927	531648	8	TGCP:N,MRLP:W,STT:T,FSSP:N,HNL:T,MPO:T,OICP:T,IRO:W,HGRF:T,PTP:T,RRL:T,RRO:T,CPS:T,PPNP:T,FPPI:N,CRWA:T,PCRA:T,DHFA:T,
15928	531656	5	TGCP:N,MRLP:C,STT:C,FSSP:C,HNL:C,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:N,RRL:C,RRO:N,CPS:C,PPNP:Y,FPPI:C,CRWA:C,PCRA:C,DHFA:C,
15929	531663	21	TGCP:N,MRLP:C,STT:C,FSSP:C,HNL:Y,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:C,RRO:C,CPS:C,PPNP:N,FPPI:Y,CRWA:C,PCRA:C,DHFA:C,
15930	531668	14	TGCP:N,MRLP:G,STT:G,FSSP:G,HNL:G,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:G,RRL:G,RRO:G,CPS:K,PPNP:G,FPPI:G,CRWA:G,PCRA:G,DHFA:G,
15931	531682	53	TGCP:N,MRLP:G,STT:G,FSSP:K,HNL:G,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:G,RRL:G,RRO:G,CPS:G,PPNP:G,FPPI:G,CRWA:G,PCRA:G,DHFA:G,
15932	531685	26	TGCP:N,MRLP:N,STT:R,FSSP:R,HNL:G,MPO:R,OICP:R,IRO:N,HGRF:A,PTP:N,RRL:R,RRO:R,CPS:R,PPNP:G,FPPI:R,CRWA:R,PCRA:R,DHFA:G,
15933	531784	8	TGCP:N,MRLP:N,STT:A,FSSP:A,HNL:R,MPO:A,OICP:A,IRO:A,HGRF:N,PTP:N,RRL:A,RRO:A,CPS:A,PPNP:A,FPPI:A,CRWA:A,PCRA:A,DHFA:A,
15934	531796	28	TGCP:N,MRLP:N,STT:C,FSSP:Y,HNL:T,MPO:C,OICP:C,IRO:Y,HGRF:C,PTP:C,RRL:Y,RRO:C,CPS:Y,PPNP:T,FPPI:T,CRWA:Y,PCRA:Y,DHFA:T,
15935	531832	47	TGCP:N,MRLP:N,STT:G,FSSP:K,HNL:G,MPO:K,OICP:K,IRO:K,HGRF:G,PTP:N,RRL:K,RRO:K,CPS:K,PPNP:G,FPPI:G,CRWA:N,PCRA:K,DHFA:G,
15936	531851	19	TGCP:N,MRLP:G,STT:G,FSSP:G,HNL:G,MPO:R,OICP:G,IRO:G,HGRF:G,PTP:G,RRL:G,RRO:G,CPS:G,PPNP:G,FPPI:G,CRWA:G,PCRA:G,DHFA:G,
15937	531852	13	TGCP:N,MRLP:C,STT:C,FSSP:C,HNL:N,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:C,RRO:C,CPS:Y,PPNP:C,FPPI:C,CRWA:N,PCRA:C,DHFA:C,
15938	531854	28	TGCP:N,MRLP:C,STT:N,FSSP:C,HNL:C,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:Y,RRO:Y,CPS:N,PPNP:N,FPPI:C,CRWA:Y,PCRA:C,DHFA:C,
15939	531859	18	TGCP:N,MRLP:G,STT:G,FSSP:N,HNL:G,MPO:G,OICP:G,IRO:S,HGRF:G,PTP:G,RRL:G,RRO:G,CPS:G,PPNP:G,FPPI:G,CRWA:G,PCRA:G,DHFA:S,
15940	531861	22	TGCP:N,MRLP:T,STT:T,FSSP:T,HNL:A,MPO:T,OICP:T,IRO:T,HGRF:T,PTP:N,RRL:W,RRO:T,CPS:T,PPNP:A,FPPI:A,CRWA:T,PCRA:N,DHFA:A,
15941	531863	14	TGCP:N,MRLP:A,STT:A,FSSP:A,HNL:A,MPO:N,OICP:W,IRO:A,HGRF:A,PTP:A,RRL:A,RRO:A,CPS:A,PPNP:A,FPPI:A,CRWA:A,PCRA:A,DHFA:A,
15942	531866	13	TGCP:N,MRLP:A,STT:A,FSSP:A,HNL:R,MPO:A,OICP:A,IRO:A,HGRF:A,PTP:A,RRL:A,RRO:A,CPS:A,PPNP:R,FPPI:R,CRWA:A,PCRA:A,DHFA:R,
15943	531879	51	TGCP:N,MRLP:C,STT:C,FSSP:Y,HNL:N,MPO:C,OICP:C,IRO:Y,HGRF:C,PTP:C,RRL:Y,RRO:C,CPS:Y,PPNP:C,FPPI:C,CRWA:Y,PCRA:Y,DHFA:C,
15944	531888	23	TGCP:N,MRLP:G,STT:G,FSSP:N,HNL:G,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:G,RRL:R,RRO:G,CPS:G,PPNP:G,FPPI:G,CRWA:R,PCRA:G,DHFA:G,
15945	531914	17	TGCP:N,MRLP:R,STT:G,FSSP:R,HNL:R,MPO:N,OICP:G,IRO:G,HGRF:N,PTP:G,RRL:R,RRO:R,CPS:R,PPNP:N,FPPI:R,CRWA:R,PCRA:R,DHFA:A,
15946	531941	8	TGCP:N,MRLP:C,STT:M,FSSP:C,HNL:C,MPO:M,OICP:C,IRO:M,HGRF:C,PTP:N,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:C,CRWA:C,PCRA:C,DHFA:C,
15947	531964	46	TGCP:N,MRLP:T,STT:T,FSSP:T,HNL:C,MPO:T,OICP:T,IRO:T,HGRF:T,PTP:N,RRL:T,RRO:T,CPS:T,PPNP:C,FPPI:C,CRWA:T,PCRA:T,DHFA:N,
15948	531987	8	TGCP:N,MRLP:N,STT:K,FSSP:K,HNL:G,MPO:G,OICP:G,IRO:K,HGRF:G,PTP:N,RRL:K,RRO:G,CPS:K,PPNP:G,FPPI:G,CRWA:K,PCRA:N,DHFA:G,
15949	531989	55	TGCP:N,MRLP:A,STT:A,FSSP:A,HNL:N,MPO:A,OICP:A,IRO:A,HGRF:A,PTP:N,RRL:A,RRO:A,CPS:M,PPNP:A,FPPI:A,CRWA:A,PCRA:A,DHFA:A,
15950	532003	61	TGCP:N,MRLP:C,STT:C,FSSP:C,HNL:C,MPO:Y,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:C,CRWA:C,PCRA:C,DHFA:N,
15951	532004	20	TGCP:N,MRLP:T,STT:T,FSSP:T,HNL:T,MPO:T,OICP:T,IRO:T,HGRF:T,PTP:T,RRL:T,RRO:T,CPS:N,PPNP:W,FPPI:N,CRWA:T,PCRA:T,DHFA:T,
15952	532006	6	TGCP:N,MRLP:C,STT:C,FSSP:C,HNL:Y,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:N,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:C,CRWA:C,PCRA:C,DHFA:Y,
15953	532008	43	TGCP:N,MRLP:G,STT:G,FSSP:N,HNL:G,MPO:G,OICP:G,IRO:K,HGRF:G,PTP:G,RRL:G,RRO:G,CPS:G,PPNP:G,FPPI:G,CRWA:G,PCRA:N,DHFA:G,
15954	532016	8	TGCP:N,MRLP:G,STT:G,FSSP:G,HNL:A,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:G,RRL:G,RRO:G,CPS:G,PPNP:A,FPPI:A,CRWA:G,PCRA:G,DHFA:A,
15955	532020	25	TGCP:N,MRLP:T,STT:T,FSSP:T,HNL:K,MPO:N,OICP:T,IRO:T,HGRF:T,PTP:N,RRL:T,RRO:T,CPS:T,PPNP:T,FPPI:N,CRWA:T,PCRA:T,DHFA:T,
15956	532028	33	TGCP:N,MRLP:C,STT:Y,FSSP:C,HNL:C,MPO:Y,OICP:C,IRO:Y,HGRF:C,PTP:C,RRL:Y,RRO:N,CPS:C,PPNP:C,FPPI:C,CRWA:C,PCRA:C,DHFA:C,
15957	532029	18	TGCP:N,MRLP:A,STT:A,FSSP:A,HNL:G,MPO:A,OICP:A,IRO:A,HGRF:A,PTP:A,RRL:A,RRO:A,CPS:A,PPNP:G,FPPI:G,CRWA:A,PCRA:A,DHFA:G,
15958	532060	22	TGCP:N,MRLP:C,STT:C,FSSP:C,HNL:N,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:C,RRO:C,CPS:C,PPNP:N,FPPI:C,CRWA:C,PCRA:Y,DHFA:N,
15959	532091	61	TGCP:N,MRLP:C,STT:C,FSSP:C,HNL:G,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:C,RRO:C,CPS:C,PPNP:G,FPPI:G,CRWA:C,PCRA:C,DHFA:G,
15960	532100	30	TGCP:N,MRLP:G,STT:R,FSSP:N,HNL:A,MPO:N,OICP:G,IRO:R,HGRF:G,PTP:N,RRL:R,RRO:R,CPS:R,PPNP:A,FPPI:A,CRWA:R,PCRA:R,DHFA:A,
15961	532103	26	TGCP:N,MRLP:T,STT:T,FSSP:T,HNL:K,MPO:T,OICP:T,IRO:N,HGRF:T,PTP:T,RRL:T,RRO:T,CPS:T,PPNP:T,FPPI:T,CRWA:T,PCRA:T,DHFA:T,
15962	532109	38	TGCP:N,MRLP:R,STT:R,FSSP:R,HNL:A,MPO:R,OICP:A,IRO:A,HGRF:A,PTP:A,RRL:A,RRO:N,CPS:A,PPNP:A,FPPI:A,CRWA:N,PCRA:R,DHFA:A,
15963	532111	7	TGCP:N,MRLP:G,STT:G,FSSP:G,HNL:N,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:G,RRL:G,RRO:G,CPS:G,PPNP:G,FPPI:G,CRWA:G,PCRA:G,DHFA:R,
15964	532124	32	TGCP:N,MRLP:A,STT:A,FSSP:A,HNL:M,MPO:A,OICP:A,IRO:A,HGRF:A,PTP:A,RRL:A,RRO:A,CPS:A,PPNP:A,FPPI:A,CRWA:A,PCRA:A,DHFA:A,
15965	532142	41	TGCP:N,MRLP:G,STT:G,FSSP:G,HNL:N,MPO:R,OICP:G,IRO:G,HGRF:G,PTP:G,RRL:G,RRO:G,CPS:G,PPNP:N,FPPI:G,CRWA:G,PCRA:R,DHFA:N,
15966	532156	34	TGCP:N,MRLP:G,STT:G,FSSP:G,HNL:S,MPO:N,OICP:G,IRO:G,HGRF:G,PTP:G,RRL:G,RRO:N,CPS:G,PPNP:C,FPPI:C,CRWA:G,PCRA:N,DHFA:S,
15967	532163	14	TGCP:N,MRLP:C,STT:C,FSSP:C,HNL:C,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:N,RRL:C,RRO:N,CPS:Y,PPNP:C,FPPI:C,CRWA:C,PCRA:C,DHFA:C,
15968	532164	61	TGCP:N,MRLP:N,STT:C,FSSP:N,HNL:C,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:N,RRL:Y,RRO:C,CPS:C,PPNP:C,FPPI:C,CRWA:C,PCRA:C,DHFA:C,
15969	532165	30	TGCP:N,MRLP:N,STT:G,FSSP:N,HNL:G,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:N,RRL:G,RRO:G,CPS:G,PPNP:G,FPPI:G,CRWA:C,PCRA:G,DHFA:G,
15970	532196	40	TGCP:N,MRLP:G,STT:R,FSSP:R,HNL:A,MPO:R,OICP:R,IRO:R,HGRF:G,PTP:R,RRL:R,RRO:R,CPS:R,PPNP:A,FPPI:N,CRWA:R,PCRA:R,DHFA:A,
15971	532197	6	TGCP:N,MRLP:C,STT:C,FSSP:C,HNL:Y,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:N,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:C,CRWA:C,PCRA:C,DHFA:C,
15972	532236	9	TGCP:N,MRLP:A,STT:N,FSSP:N,HNL:A,MPO:A,OICP:A,IRO:A,HGRF:N,PTP:A,RRL:R,RRO:A,CPS:A,PPNP:A,FPPI:A,CRWA:A,PCRA:A,DHFA:A,
15973	532238	14	TGCP:N,MRLP:T,STT:T,FSSP:N,HNL:K,MPO:T,OICP:T,IRO:T,HGRF:T,PTP:N,RRL:T,RRO:T,CPS:T,PPNP:T,FPPI:T,CRWA:T,PCRA:T,DHFA:K,
15974	532243	89	TGCP:N,MRLP:G,STT:G,FSSP:G,HNL:N,MPO:G,OICP:G,IRO:R,HGRF:G,PTP:N,RRL:G,RRO:G,CPS:G,PPNP:G,FPPI:G,CRWA:G,PCRA:N,DHFA:G,
15975	532254	9	TGCP:N,MRLP:Y,STT:N,FSSP:Y,HNL:C,MPO:Y,OICP:Y,IRO:Y,HGRF:Y,PTP:Y,RRL:Y,RRO:Y,CPS:Y,PPNP:N,FPPI:C,CRWA:Y,PCRA:Y,DHFA:C,
15976	532273	49	TGCP:N,MRLP:G,STT:G,FSSP:G,HNL:K,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:N,RRL:G,RRO:G,CPS:G,PPNP:G,FPPI:G,CRWA:G,PCRA:G,DHFA:K,
15977	532278	8	TGCP:N,MRLP:T,STT:T,FSSP:N,HNL:W,MPO:N,OICP:T,IRO:T,HGRF:T,PTP:T,RRL:T,RRO:N,CPS:T,PPNP:T,FPPI:T,CRWA:T,PCRA:T,DHFA:W,
15978	532294	42	TGCP:N,MRLP:A,STT:R,FSSP:A,HNL:G,MPO:R,OICP:A,IRO:R,HGRF:A,PTP:A,RRL:N,RRO:N,CPS:N,PPNP:G,FPPI:G,CRWA:A,PCRA:A,DHFA:G,
15979	532298	60	TGCP:N,MRLP:T,STT:T,FSSP:T,HNL:C,MPO:T,OICP:T,IRO:T,HGRF:T,PTP:T,RRL:T,RRO:T,CPS:N,PPNP:C,FPPI:C,CRWA:T,PCRA:T,DHFA:C,
15980	532305	8	TGCP:N,MRLP:C,STT:C,FSSP:C,HNL:T,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:C,RRO:C,CPS:C,PPNP:N,FPPI:N,CRWA:C,PCRA:C,DHFA:N,
15981	532309	10	TGCP:N,MRLP:C,STT:N,FSSP:N,HNL:Y,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:N,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:C,CRWA:C,PCRA:C,DHFA:C,
15982	532316	7	TGCP:N,MRLP:C,STT:C,FSSP:C,HNL:C,MPO:N,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:Y,CRWA:C,PCRA:C,DHFA:C,
15983	532330	22	TGCP:N,MRLP:G,STT:G,FSSP:N,HNL:A,MPO:N,OICP:G,IRO:G,HGRF:G,PTP:G,RRL:G,RRO:G,CPS:G,PPNP:A,FPPI:A,CRWA:G,PCRA:G,DHFA:A,
15984	532358	26	TGCP:N,MRLP:C,STT:Y,FSSP:C,HNL:C,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:C,CRWA:C,PCRA:C,DHFA:C,
15985	532427	16	TGCP:N,MRLP:T,STT:Y,FSSP:T,HNL:T,MPO:T,OICP:T,IRO:T,HGRF:T,PTP:N,RRL:T,RRO:T,CPS:T,PPNP:T,FPPI:T,CRWA:T,PCRA:T,DHFA:T,
15986	532453	37	TGCP:N,MRLP:G,STT:G,FSSP:N,HNL:G,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:G,RRL:R,RRO:G,CPS:G,PPNP:G,FPPI:G,CRWA:N,PCRA:N,DHFA:G,
15987	532464	43	TGCP:N,MRLP:A,STT:A,FSSP:A,HNL:A,MPO:A,OICP:A,IRO:A,HGRF:A,PTP:A,RRL:A,RRO:A,CPS:M,PPNP:A,FPPI:A,CRWA:A,PCRA:M,DHFA:A,
15988	532470	36	TGCP:N,MRLP:N,STT:G,FSSP:G,HNL:A,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:N,RRL:G,RRO:G,CPS:G,PPNP:N,FPPI:A,CRWA:G,PCRA:G,DHFA:A,
15989	532485	5	TGCP:N,MRLP:W,STT:T,FSSP:T,HNL:T,MPO:N,OICP:T,IRO:W,HGRF:T,PTP:T,RRL:T,RRO:T,CPS:T,PPNP:T,FPPI:T,CRWA:T,PCRA:W,DHFA:T,
15990	532486	35	TGCP:N,MRLP:C,STT:C,FSSP:C,HNL:N,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:N,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:M,CRWA:C,PCRA:C,DHFA:M,
15991	532492	10	TGCP:N,MRLP:A,STT:A,FSSP:A,HNL:W,MPO:A,OICP:A,IRO:A,HGRF:A,PTP:A,RRL:A,RRO:A,CPS:A,PPNP:A,FPPI:W,CRWA:N,PCRA:A,DHFA:W,
15992	532498	20	TGCP:N,MRLP:Y,STT:C,FSSP:Y,HNL:N,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:C,RRO:C,CPS:C,PPNP:N,FPPI:N,CRWA:C,PCRA:C,DHFA:C,
15993	532506	7	TGCP:N,MRLP:T,STT:Y,FSSP:Y,HNL:N,MPO:N,OICP:T,IRO:T,HGRF:T,PTP:T,RRL:T,RRO:Y,CPS:N,PPNP:C,FPPI:C,CRWA:T,PCRA:T,DHFA:C,
15994	532507	34	TGCP:N,MRLP:G,STT:G,FSSP:G,HNL:G,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:G,RRL:R,RRO:G,CPS:G,PPNP:G,FPPI:G,CRWA:N,PCRA:N,DHFA:G,
15995	532509	29	TGCP:N,MRLP:G,STT:G,FSSP:N,HNL:G,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:G,RRL:G,RRO:G,CPS:K,PPNP:G,FPPI:G,CRWA:G,PCRA:G,DHFA:G,
15996	532536	21	TGCP:N,MRLP:C,STT:C,FSSP:C,HNL:C,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:C,RRO:C,CPS:C,PPNP:Y,FPPI:Y,CRWA:C,PCRA:C,DHFA:Y,
15997	532540	38	TGCP:N,MRLP:G,STT:G,FSSP:G,HNL:A,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:G,RRL:G,RRO:G,CPS:G,PPNP:A,FPPI:A,CRWA:G,PCRA:G,DHFA:A,
15998	532548	10	TGCP:N,MRLP:A,STT:A,FSSP:A,HNL:A,MPO:N,OICP:R,IRO:A,HGRF:G,PTP:R,RRL:R,RRO:A,CPS:A,PPNP:A,FPPI:A,CRWA:R,PCRA:A,DHFA:A,
15999	532561	11	TGCP:N,MRLP:T,STT:T,FSSP:T,HNL:N,MPO:T,OICP:T,IRO:T,HGRF:T,PTP:T,RRL:T,RRO:T,CPS:T,PPNP:N,FPPI:G,CRWA:T,PCRA:T,DHFA:N,
16000	532564	56	TGCP:N,MRLP:C,STT:Y,FSSP:Y,HNL:C,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:C,CRWA:C,PCRA:C,DHFA:C,
16001	532571	6	TGCP:N,MRLP:N,STT:A,FSSP:A,HNL:A,MPO:A,OICP:A,IRO:A,HGRF:A,PTP:A,RRL:A,RRO:R,CPS:A,PPNP:A,FPPI:A,CRWA:A,PCRA:A,DHFA:A,
16002	532583	44	TGCP:N,MRLP:G,STT:N,FSSP:G,HNL:G,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:G,RRL:R,RRO:G,CPS:G,PPNP:G,FPPI:G,CRWA:G,PCRA:G,DHFA:G,
16003	532587	10	TGCP:N,MRLP:K,STT:G,FSSP:N,HNL:G,MPO:G,OICP:T,IRO:K,HGRF:N,PTP:N,RRL:K,RRO:K,CPS:G,PPNP:G,FPPI:G,CRWA:K,PCRA:K,DHFA:G,
16004	532610	5	TGCP:N,MRLP:K,STT:N,FSSP:G,HNL:G,MPO:K,OICP:G,IRO:K,HGRF:G,PTP:N,RRL:G,RRO:G,CPS:G,PPNP:G,FPPI:G,CRWA:K,PCRA:K,DHFA:G,
16005	532633	30	TGCP:N,MRLP:N,STT:N,FSSP:T,HNL:T,MPO:T,OICP:T,IRO:T,HGRF:T,PTP:N,RRL:T,RRO:T,CPS:K,PPNP:T,FPPI:T,CRWA:T,PCRA:T,DHFA:T,
16006	532643	51	TGCP:N,MRLP:S,STT:S,FSSP:S,HNL:N,MPO:S,OICP:C,IRO:N,HGRF:C,PTP:C,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:C,CRWA:C,PCRA:C,DHFA:N,
16007	532664	25	TGCP:N,MRLP:R,STT:G,FSSP:G,HNL:G,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:N,RRL:G,RRO:G,CPS:G,PPNP:G,FPPI:G,CRWA:G,PCRA:G,DHFA:G,
16008	532675	56	TGCP:N,MRLP:T,STT:T,FSSP:N,HNL:T,MPO:T,OICP:T,IRO:T,HGRF:N,PTP:N,RRL:W,RRO:T,CPS:T,PPNP:T,FPPI:T,CRWA:T,PCRA:T,DHFA:T,
16009	532687	26	TGCP:N,MRLP:C,STT:N,FSSP:C,HNL:T,MPO:N,OICP:C,IRO:C,HGRF:N,PTP:C,RRL:C,RRO:C,CPS:C,PPNP:Y,FPPI:T,CRWA:C,PCRA:C,DHFA:Y,
16010	532690	10	TGCP:N,MRLP:A,STT:A,FSSP:A,HNL:W,MPO:A,OICP:A,IRO:N,HGRF:A,PTP:A,RRL:A,RRO:A,CPS:A,PPNP:W,FPPI:W,CRWA:A,PCRA:A,DHFA:W,
16011	532721	17	TGCP:N,MRLP:G,STT:G,FSSP:K,HNL:G,MPO:N,OICP:G,IRO:G,HGRF:G,PTP:N,RRL:G,RRO:G,CPS:G,PPNP:G,FPPI:G,CRWA:G,PCRA:G,DHFA:G,
16012	532727	43	TGCP:N,MRLP:T,STT:T,FSSP:T,HNL:G,MPO:T,OICP:T,IRO:T,HGRF:T,PTP:T,RRL:T,RRO:T,CPS:T,PPNP:N,FPPI:N,CRWA:T,PCRA:T,DHFA:N,
16013	532728	21	TGCP:N,MRLP:G,STT:G,FSSP:G,HNL:R,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:G,RRL:N,RRO:G,CPS:G,PPNP:R,FPPI:A,CRWA:G,PCRA:G,DHFA:G,
16014	532757	14	TGCP:N,MRLP:Y,STT:C,FSSP:C,HNL:C,MPO:C,OICP:C,IRO:Y,HGRF:C,PTP:C,RRL:C,RRO:Y,CPS:Y,PPNP:C,FPPI:C,CRWA:N,PCRA:C,DHFA:C,
16015	532762	19	TGCP:N,MRLP:C,STT:C,FSSP:C,HNL:N,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:C,RRO:Y,CPS:N,PPNP:C,FPPI:C,CRWA:C,PCRA:C,DHFA:N,
16016	532773	5	TGCP:N,MRLP:C,STT:Y,FSSP:C,HNL:N,MPO:C,OICP:C,IRO:C,HGRF:Y,PTP:Y,RRL:C,RRO:C,CPS:C,PPNP:Y,FPPI:N,CRWA:C,PCRA:C,DHFA:Y,
16017	532785	37	TGCP:N,MRLP:G,STT:N,FSSP:G,HNL:G,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:N,RRL:G,RRO:G,CPS:G,PPNP:N,FPPI:G,CRWA:G,PCRA:G,DHFA:R,
16018	532788	23	TGCP:N,MRLP:C,STT:C,FSSP:C,HNL:C,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:C,RRO:C,CPS:C,PPNP:A,FPPI:A,CRWA:C,PCRA:C,DHFA:C,
16019	532802	27	TGCP:N,MRLP:G,STT:G,FSSP:G,HNL:R,MPO:N,OICP:G,IRO:G,HGRF:G,PTP:G,RRL:G,RRO:N,CPS:G,PPNP:G,FPPI:G,CRWA:G,PCRA:G,DHFA:G,
16020	532803	19	TGCP:N,MRLP:A,STT:A,FSSP:A,HNL:T,MPO:A,OICP:A,IRO:A,HGRF:A,PTP:A,RRL:A,RRO:A,CPS:A,PPNP:T,FPPI:T,CRWA:A,PCRA:A,DHFA:T,
16021	532836	8	TGCP:N,MRLP:K,STT:G,FSSP:G,HNL:G,MPO:G,OICP:G,IRO:K,HGRF:G,PTP:G,RRL:G,RRO:G,CPS:G,PPNP:G,FPPI:G,CRWA:G,PCRA:G,DHFA:G,
16022	532840	6	TGCP:N,MRLP:R,STT:R,FSSP:R,HNL:A,MPO:R,OICP:R,IRO:R,HGRF:R,PTP:R,RRL:R,RRO:A,CPS:R,PPNP:N,FPPI:A,CRWA:R,PCRA:R,DHFA:N,
16023	532843	14	TGCP:N,MRLP:T,STT:T,FSSP:T,HNL:T,MPO:T,OICP:T,IRO:Y,HGRF:T,PTP:N,RRL:T,RRO:T,CPS:N,PPNP:T,FPPI:T,CRWA:T,PCRA:T,DHFA:T,
16024	532887	54	TGCP:N,MRLP:T,STT:T,FSSP:T,HNL:N,MPO:T,OICP:T,IRO:T,HGRF:T,PTP:T,RRL:T,RRO:T,CPS:T,PPNP:N,FPPI:C,CRWA:T,PCRA:T,DHFA:N,
